id_difficulte,id_etudiant,maitrise_metier_etudiant,difficulte_adaptation_methodes,difficulte_taille_groupes,interet_lecture_ecriture,frequence_etude_lecons,attente_veille_examens,participation_examens_semestriels,passé_scolaire_difficile,decrochage_anterieur_sec_prim,difficultes_pedagogiques_specifiques
1229,1229,Bonne,Aucune,0,Moyen,Régulièrement,1,Tous,0,0,Mémorisation
1230,1230,Moyenne,Légère,0,Élevé,Régulièrement,0,Tous,0,0,Expression écrite
1231,1231,Bonne,Modérée,0,Moyen,Intensivement,0,Tous,0,0,Organisation du travail
1232,1232,Bonne,Légère,0,Moyen,Régulièrement,1,Tous,0,0,Expression écrite
1233,1233,Moyenne,Modérée,1,Élevé,Parfois,0,Tous,0,0,Compréhension des cours
1234,1234,Bonne,Modérée,1,Moyen,Régulièrement,1,Tous,0,0,Aucune
1235,1235,Moyenne,Modérée,1,Moyen,Rarement,0,Tous,0,0,Expression écrite
1236,1236,Bonne,Aucune,0,Élevé,Régulièrement,0,Tous,0,0,Expression écrite
1237,1237,Très bonne,Modérée,0,Faible,Régulièrement,0,Tous,0,0,Aucune
1238,1238,Bonne,Modérée,0,Moyen,Rarement,1,Tous,0,0,Compréhension des cours
1239,1239,Très mauvaise,Sévère,1,Moyen,Rarement,1,Quelques-uns,0,0,Aucune
1240,1240,Très bonne,Modérée,0,Moyen,Rarement,0,Tous,0,0,Mémorisation
1241,1241,Mauvaise,Modérée,0,Moyen,Parfois,1,Tous,0,0,Organisation du travail
1242,1242,Bonne,Légère,0,Moyen,Intensivement,0,Tous,0,0,Gestion du stress
1243,1243,Très bonne,Aucune,0,Moyen,Régulièrement,0,La plupart,0,0,Mémorisation
1244,1244,Bonne,Sévère,1,Moyen,Parfois,0,Tous,0,0,Aucune
1245,1245,Bonne,Modérée,1,Moyen,Parfois,1,Tous,0,0,Mémorisation
1246,1246,Moyenne,Sévère,1,Moyen,Parfois,0,Tous,0,0,Mémorisation
1247,1247,Moyenne,Sévère,1,Faible,Rarement,1,Quelques-uns,0,0,Compréhension des cours
1248,1248,Bonne,Légère,1,Élevé,Parfois,1,Tous,0,0,Aucune
1249,1249,Moyenne,Sévère,1,Moyen,Régulièrement,0,La plupart,0,0,Compréhension des cours
1250,1250,Bonne,Modérée,1,Élevé,Rarement,1,La plupart,1,0,Aucune
1251,1251,Très bonne,Modérée,1,Moyen,Régulièrement,0,La plupart,0,0,Organisation du travail
1252,1252,Bonne,Légère,1,Élevé,Parfois,0,Tous,0,0,Gestion du stress
1253,1253,Moyenne,Modérée,0,Élevé,Régulièrement,0,Tous,0,0,Organisation du travail
1254,1254,Moyenne,Légère,1,Faible,Jamais,1,Tous,0,0,Gestion du stress
1255,1255,Mauvaise,Modérée,1,Moyen,Jamais,1,Aucun,1,1,Aucune
1256,1256,Bonne,Aucune,1,Moyen,Parfois,1,La plupart,0,0,Organisation du travail
1257,1257,Mauvaise,Sévère,1,Moyen,Rarement,1,Tous,0,0,Expression écrite
1258,1258,Bonne,Aucune,0,Élevé,Parfois,1,La plupart,0,0,Aucune
1259,1259,Moyenne,Aucune,1,Élevé,Parfois,1,Tous,1,0,Mémorisation
1260,1260,Bonne,Légère,0,Moyen,Régulièrement,1,La plupart,0,0,Compréhension des cours
1261,1261,Mauvaise,Légère,0,Moyen,Rarement,0,Aucun,0,0,Compréhension des cours
1262,1262,Moyenne,Modérée,0,Faible,Rarement,1,Tous,1,0,Mémorisation
1263,1263,Moyenne,Modérée,0,Moyen,Parfois,1,Tous,0,0,Aucune
1264,1264,Moyenne,Légère,1,Élevé,Parfois,1,Tous,0,0,Compréhension des cours
1265,1265,Très mauvaise,Modérée,0,Moyen,Parfois,1,Tous,0,0,Organisation du travail
1266,1266,Mauvaise,Modérée,0,Élevé,Régulièrement,1,Tous,0,0,Expression écrite
1267,1267,Bonne,Sévère,1,Élevé,Rarement,0,Tous,0,0,Mémorisation
1268,1268,Très mauvaise,Aucune,1,Moyen,Régulièrement,0,Tous,1,0,Mémorisation
1269,1269,Moyenne,Légère,0,Moyen,Parfois,1,Tous,1,0,Aucune
1270,1270,Moyenne,Légère,1,Élevé,Régulièrement,0,Tous,0,0,Expression écrite
1271,1271,Très mauvaise,Légère,0,Moyen,Rarement,1,La plupart,0,0,Mémorisation
1272,1272,Très bonne,Sévère,1,Élevé,Intensivement,0,Tous,0,0,Mémorisation
1273,1273,Mauvaise,Légère,0,Élevé,Régulièrement,0,La plupart,1,1,Organisation du travail
1274,1274,Moyenne,Légère,0,Moyen,Parfois,0,Quelques-uns,0,0,Gestion du stress
1275,1275,Mauvaise,Modérée,0,Moyen,Rarement,0,Quelques-uns,0,0,Compréhension des cours
1276,1276,Bonne,Modérée,1,Élevé,Régulièrement,0,La plupart,0,0,Mémorisation
1277,1277,Moyenne,Légère,0,Moyen,Régulièrement,0,Tous,0,0,Organisation du travail
1278,1278,Mauvaise,Modérée,1,Élevé,Régulièrement,0,Tous,0,0,Aucune
1279,1279,Moyenne,Modérée,0,Moyen,Régulièrement,1,La plupart,0,0,Mémorisation
1280,1280,Très bonne,Légère,1,Élevé,Rarement,1,Tous,1,0,Aucune
1281,1281,Très bonne,Aucune,0,Moyen,Intensivement,1,La plupart,0,0,Expression écrite
1282,1282,Moyenne,Modérée,0,Élevé,Régulièrement,0,Quelques-uns,0,0,Aucune
1283,1283,Moyenne,Aucune,0,Moyen,Régulièrement,0,Tous,0,0,Expression écrite
1284,1284,Très bonne,Légère,0,Moyen,Régulièrement,1,Tous,0,0,Mémorisation
1285,1285,Bonne,Sévère,1,Faible,Rarement,0,Tous,0,0,Mémorisation
1286,1286,Moyenne,Légère,1,Élevé,Régulièrement,1,Tous,0,0,Expression écrite
1287,1287,Bonne,Modérée,0,Moyen,Parfois,0,La plupart,0,0,Gestion du stress
1288,1288,Bonne,Sévère,1,Moyen,Rarement,0,Tous,1,0,Compréhension des cours
1289,1289,Moyenne,Sévère,0,Élevé,Régulièrement,0,Tous,0,0,Organisation du travail
1290,1290,Bonne,Modérée,0,Moyen,Parfois,1,Tous,0,0,Aucune
1291,1291,Moyenne,Aucune,0,Moyen,Intensivement,0,Tous,0,0,Compréhension des cours
1292,1292,Bonne,Sévère,0,Élevé,Parfois,0,Tous,0,0,Expression écrite
1293,1293,Très bonne,Aucune,0,Élevé,Intensivement,0,Tous,0,0,Compréhension des cours
1294,1294,Très bonne,Modérée,1,Élevé,Intensivement,0,Tous,0,0,Aucune
1295,1295,Très bonne,Sévère,0,Élevé,Parfois,0,Tous,0,0,Gestion du stress
1296,1296,Moyenne,Sévère,0,Faible,Jamais,1,La plupart,1,1,Aucune
1297,1297,Bonne,Aucune,0,Élevé,Intensivement,0,Tous,0,0,Mémorisation
1298,1298,Bonne,Modérée,0,Faible,Régulièrement,0,Tous,0,0,Aucune
1299,1299,Bonne,Modérée,0,Élevé,Parfois,0,Tous,0,0,Gestion du stress
1300,1300,Très mauvaise,Légère,0,Élevé,Parfois,1,Tous,1,1,Aucune
1301,1301,Moyenne,Modérée,0,Moyen,Rarement,1,La plupart,0,0,Mémorisation
1302,1302,Très bonne,Modérée,0,Élevé,Régulièrement,0,Tous,0,0,Aucune
1303,1303,Bonne,Modérée,0,Moyen,Régulièrement,0,Quelques-uns,0,0,Mémorisation
1304,1304,Mauvaise,Modérée,1,Faible,Régulièrement,0,Aucun,0,0,Expression écrite
1305,1305,Moyenne,Légère,1,Moyen,Rarement,0,Tous,0,0,Aucune
1306,1306,Bonne,Modérée,0,Moyen,Rarement,0,Aucun,0,0,Compréhension des cours
1307,1307,Bonne,Légère,0,Faible,Régulièrement,0,Aucun,1,0,Mémorisation
1308,1308,Mauvaise,Légère,0,Moyen,Régulièrement,1,La plupart,0,0,Mémorisation
1309,1309,Moyenne,Modérée,1,Élevé,Parfois,1,Tous,0,0,Compréhension des cours
1310,1310,Moyenne,Modérée,1,Élevé,Intensivement,1,Tous,0,0,Aucune
1311,1311,Mauvaise,Modérée,1,Élevé,Régulièrement,0,Tous,0,0,Expression écrite
1312,1312,Moyenne,Légère,0,Faible,Intensivement,0,Tous,0,0,Compréhension des cours
1313,1313,Bonne,Sévère,1,Faible,Rarement,0,Aucun,0,0,Expression écrite
1314,1314,Moyenne,Modérée,0,Moyen,Parfois,1,Tous,0,0,Compréhension des cours
1315,1315,Moyenne,Modérée,0,Élevé,Jamais,1,La plupart,0,0,Aucune
1316,1316,Moyenne,Aucune,0,Faible,Rarement,1,Tous,1,0,Organisation du travail
1317,1317,Moyenne,Modérée,0,Moyen,Régulièrement,1,Tous,0,0,Aucune
1318,1318,Très mauvaise,Aucune,0,Moyen,Régulièrement,0,Tous,0,0,Compréhension des cours
1319,1319,Très bonne,Aucune,0,Faible,Régulièrement,0,Tous,0,0,Compréhension des cours
1320,1320,Bonne,Légère,0,Faible,Parfois,1,Quelques-uns,0,0,Aucune
1321,1321,Bonne,Modérée,0,Élevé,Intensivement,0,Tous,0,0,Aucune
1322,1322,Bonne,Modérée,0,Faible,Parfois,0,La plupart,0,0,Aucune
1323,1323,Mauvaise,Aucune,0,Moyen,Intensivement,0,Tous,0,0,Aucune
1324,1324,Moyenne,Légère,0,Moyen,Régulièrement,0,Tous,0,0,Organisation du travail
1325,1325,Moyenne,Modérée,0,Élevé,Parfois,1,Tous,0,0,Expression écrite
1326,1326,Bonne,Aucune,1,Moyen,Intensivement,0,Tous,0,0,Compréhension des cours
1327,1327,Très bonne,Sévère,0,Élevé,Rarement,0,Tous,0,0,Mémorisation
1328,1328,Bonne,Légère,0,Élevé,Parfois,0,La plupart,0,0,Gestion du stress
1329,1329,Moyenne,Légère,1,Élevé,Parfois,1,Tous,0,0,Aucune
1330,1330,Moyenne,Aucune,0,Élevé,Régulièrement,0,Tous,0,0,Aucune
1331,1331,Bonne,Modérée,1,Élevé,Régulièrement,0,Tous,0,0,Aucune
1332,1332,Moyenne,Sévère,1,Élevé,Parfois,0,Tous,0,0,Mémorisation
1333,1333,Bonne,Modérée,0,Moyen,Parfois,0,Tous,0,0,Aucune
1334,1334,Moyenne,Légère,0,Élevé,Régulièrement,1,Tous,0,0,Expression écrite
1335,1335,Mauvaise,Aucune,1,Faible,Régulièrement,1,Tous,0,0,Mémorisation
1336,1336,Bonne,Légère,0,Élevé,Régulièrement,0,Tous,0,0,Expression écrite
1337,1337,Mauvaise,Modérée,1,Moyen,Parfois,1,Tous,1,1,Compréhension des cours
1338,1338,Bonne,Légère,0,Moyen,Régulièrement,0,La plupart,1,0,Aucune
1339,1339,Moyenne,Aucune,0,Élevé,Régulièrement,0,Quelques-uns,0,0,Aucune
1340,1340,Moyenne,Modérée,0,Faible,Parfois,1,Tous,0,0,Aucune
1341,1341,Moyenne,Aucune,0,Élevé,Parfois,1,Tous,0,0,Aucune
1342,1342,Très bonne,Modérée,1,Élevé,Régulièrement,0,Tous,0,0,Aucune
1343,1343,Moyenne,Légère,0,Élevé,Rarement,1,La plupart,0,0,Mémorisation
1344,1344,Moyenne,Modérée,0,Faible,Régulièrement,0,La plupart,1,1,Expression écrite
1345,1345,Mauvaise,Modérée,1,Moyen,Rarement,0,Tous,1,0,Gestion du stress
1346,1346,Mauvaise,Sévère,0,Élevé,Régulièrement,0,Tous,0,0,Compréhension des cours
1347,1347,Très bonne,Aucune,0,Moyen,Régulièrement,0,Tous,0,0,Compréhension des cours
1348,1348,Moyenne,Légère,1,Élevé,Parfois,0,Tous,0,0,Expression écrite
1349,1349,Moyenne,Aucune,1,Moyen,Intensivement,0,Tous,0,0,Expression écrite
1350,1350,Moyenne,Modérée,1,Élevé,Intensivement,0,Aucun,1,1,Aucune
1351,1351,Moyenne,Modérée,0,Faible,Rarement,1,La plupart,0,0,Aucune
1352,1352,Bonne,Modérée,1,Élevé,Parfois,1,Tous,0,0,Organisation du travail
1353,1353,Bonne,Modérée,1,Moyen,Intensivement,0,Tous,0,0,Aucune
1354,1354,Très bonne,Modérée,1,Élevé,Parfois,1,Tous,0,0,Mémorisation
1355,1355,Très bonne,Légère,0,Élevé,Régulièrement,0,Tous,0,0,Expression écrite
1356,1356,Mauvaise,Légère,0,Élevé,Parfois,1,La plupart,0,0,Organisation du travail
1357,1357,Bonne,Modérée,0,Faible,Régulièrement,0,Tous,0,0,Compréhension des cours
1358,1358,Moyenne,Légère,0,Faible,Régulièrement,0,Tous,0,0,Gestion du stress
1359,1359,Moyenne,Aucune,0,Moyen,Régulièrement,0,Tous,1,0,Aucune
1360,1360,Bonne,Modérée,0,Moyen,Rarement,0,Tous,0,0,Organisation du travail
1361,1361,Très mauvaise,Modérée,0,Élevé,Jamais,1,Tous,0,0,Aucune
1362,1362,Mauvaise,Modérée,1,Élevé,Parfois,1,Tous,0,0,Gestion du stress
1363,1363,Moyenne,Aucune,0,Élevé,Régulièrement,0,Tous,0,0,Compréhension des cours
1364,1364,Moyenne,Sévère,0,Moyen,Intensivement,0,Tous,1,1,Mémorisation
1365,1365,Mauvaise,Légère,1,Élevé,Régulièrement,0,Tous,0,0,Aucune
1366,1366,Très bonne,Légère,0,Moyen,Parfois,1,Quelques-uns,1,0,Expression écrite
1367,1367,Très bonne,Aucune,0,Élevé,Intensivement,0,La plupart,1,0,Expression écrite
1368,1368,Très bonne,Légère,0,Moyen,Parfois,0,Tous,0,0,Expression écrite
1369,1369,Mauvaise,Légère,1,Moyen,Régulièrement,0,Tous,0,0,Aucune
1370,1370,Très bonne,Aucune,1,Faible,Régulièrement,1,La plupart,1,0,Gestion du stress
1371,1371,Très bonne,Aucune,0,Élevé,Intensivement,0,Tous,0,0,Aucune
1372,1372,Très mauvaise,Légère,1,Moyen,Régulièrement,0,Tous,0,0,Compréhension des cours
1373,1373,Très mauvaise,Légère,1,Faible,Jamais,0,Quelques-uns,0,0,Aucune
1374,1374,Moyenne,Aucune,1,Faible,Rarement,0,Tous,1,1,Organisation du travail
1375,1375,Mauvaise,Légère,1,Élevé,Régulièrement,0,Tous,1,1,Aucune
1376,1376,Moyenne,Modérée,0,Moyen,Rarement,1,Tous,0,0,Organisation du travail
1377,1377,Moyenne,Légère,0,Élevé,Régulièrement,1,Tous,0,0,Organisation du travail
1378,1378,Bonne,Légère,0,Élevé,Intensivement,0,Tous,0,0,Expression écrite
1379,1379,Bonne,Modérée,0,Élevé,Régulièrement,0,Tous,0,0,Mémorisation
1380,1380,Bonne,Légère,0,Moyen,Régulièrement,0,La plupart,0,0,Mémorisation
1381,1381,Moyenne,Légère,0,Moyen,Intensivement,0,Aucun,1,1,Aucune
1382,1382,Moyenne,Modérée,0,Élevé,Régulièrement,0,Quelques-uns,0,0,Mémorisation
1383,1383,Très bonne,Modérée,1,Faible,Parfois,1,Tous,0,0,Compréhension des cours
1384,1384,Mauvaise,Aucune,0,Faible,Rarement,1,La plupart,0,0,Aucune
1385,1385,Très bonne,Sévère,1,Élevé,Parfois,1,La plupart,0,0,Aucune
1386,1386,Bonne,Aucune,0,Moyen,Intensivement,0,Quelques-uns,0,0,Mémorisation
1387,1387,Mauvaise,Modérée,0,Moyen,Parfois,0,La plupart,0,0,Aucune
1388,1388,Très bonne,Légère,0,Moyen,Parfois,0,La plupart,0,0,Aucune
1389,1389,Très bonne,Modérée,1,Élevé,Intensivement,0,Tous,0,0,Mémorisation
1390,1390,Bonne,Sévère,1,Faible,Jamais,1,La plupart,0,0,Expression écrite
1391,1391,Très mauvaise,Modérée,0,Moyen,Rarement,1,Tous,1,1,Expression écrite
1392,1392,Bonne,Modérée,1,Faible,Régulièrement,0,Tous,1,0,Expression écrite
1393,1393,Mauvaise,Aucune,0,Élevé,Intensivement,0,Tous,0,0,Aucune
1394,1394,Bonne,Aucune,0,Élevé,Parfois,0,Tous,0,0,Aucune
1395,1395,Mauvaise,Modérée,0,Faible,Parfois,0,Tous,1,0,Mémorisation
1396,1396,Bonne,Légère,0,Moyen,Parfois,0,Tous,1,0,Aucune
1397,1397,Très mauvaise,Modérée,1,Moyen,Parfois,1,La plupart,1,0,Compréhension des cours
1398,1398,Très bonne,Légère,1,Moyen,Parfois,1,Tous,0,0,Expression écrite
1399,1399,Moyenne,Modérée,0,Élevé,Parfois,0,Tous,0,0,Expression écrite
1400,1400,Très mauvaise,Aucune,1,Faible,Parfois,1,La plupart,1,1,Aucune
1401,1401,Moyenne,Aucune,1,Élevé,Intensivement,0,Tous,0,0,Compréhension des cours
1402,1402,Très bonne,Modérée,1,Moyen,Parfois,1,Tous,0,0,Organisation du travail
1403,1403,Bonne,Légère,1,Élevé,Parfois,0,Tous,0,0,Organisation du travail
1404,1404,Mauvaise,Aucune,1,Faible,Rarement,0,Tous,0,0,Expression écrite
1405,1405,Moyenne,Sévère,0,Moyen,Intensivement,0,Tous,1,1,Aucune
1406,1406,Très mauvaise,Sévère,0,Moyen,Parfois,1,Tous,1,1,Organisation du travail
1407,1407,Mauvaise,Aucune,0,Faible,Rarement,1,Tous,0,0,Aucune
1408,1408,Très bonne,Légère,1,Moyen,Régulièrement,0,Tous,1,1,Expression écrite
1409,1409,Bonne,Modérée,0,Faible,Régulièrement,0,La plupart,0,0,Aucune
1410,1410,Très bonne,Modérée,0,Moyen,Régulièrement,0,Tous,1,1,Organisation du travail
1411,1411,Très bonne,Aucune,1,Élevé,Intensivement,0,Tous,0,0,Mémorisation
1412,1412,Mauvaise,Modérée,0,Faible,Intensivement,0,Aucun,0,0,Aucune
1413,1413,Moyenne,Légère,0,Faible,Parfois,0,Tous,0,0,Organisation du travail
1414,1414,Très mauvaise,Aucune,0,Moyen,Intensivement,0,Tous,0,0,Organisation du travail
1415,1415,Moyenne,Modérée,0,Élevé,Jamais,1,Tous,0,0,Aucune
1416,1416,Moyenne,Sévère,1,Élevé,Jamais,1,Tous,0,0,Mémorisation
1417,1417,Bonne,Légère,0,Faible,Rarement,1,La plupart,0,0,Mémorisation
1418,1418,Moyenne,Aucune,0,Élevé,Régulièrement,0,Tous,1,0,Expression écrite
1419,1419,Moyenne,Aucune,0,Moyen,Intensivement,0,La plupart,0,0,Aucune
1420,1420,Bonne,Légère,0,Élevé,Parfois,1,Tous,0,0,Mémorisation
1421,1421,Bonne,Aucune,1,Élevé,Régulièrement,0,Tous,0,0,Aucune
1422,1422,Moyenne,Légère,0,Moyen,Intensivement,0,Aucun,0,0,Compréhension des cours
1423,1423,Très bonne,Aucune,0,Moyen,Régulièrement,0,Tous,0,0,Aucune
1424,1424,Bonne,Légère,1,Élevé,Parfois,0,La plupart,0,0,Aucune
1425,1425,Moyenne,Modérée,0,Élevé,Rarement,0,Quelques-uns,0,0,Aucune
1426,1426,Très bonne,Légère,0,Faible,Parfois,1,La plupart,1,1,Aucune
1427,1427,Bonne,Modérée,0,Élevé,Rarement,1,Tous,0,0,Aucune
1428,1428,Bonne,Modérée,1,Moyen,Régulièrement,0,Tous,0,0,Organisation du travail
1429,1429,Bonne,Aucune,1,Moyen,Régulièrement,1,La plupart,0,0,Compréhension des cours
1430,1430,Moyenne,Sévère,0,Moyen,Régulièrement,0,Tous,0,0,Aucune
1431,1431,Très bonne,Légère,0,Élevé,Régulièrement,0,Tous,1,1,Organisation du travail
1432,1432,Mauvaise,Aucune,0,Moyen,Rarement,1,La plupart,0,0,Compréhension des cours
1433,1433,Moyenne,Modérée,1,Élevé,Rarement,0,La plupart,0,0,Organisation du travail
1434,1434,Bonne,Légère,0,Élevé,Régulièrement,0,Tous,0,0,Mémorisation
1435,1435,Bonne,Légère,1,Moyen,Parfois,0,Quelques-uns,0,0,Mémorisation
1436,1436,Moyenne,Légère,1,Faible,Régulièrement,1,Tous,0,0,Organisation du travail
1437,1437,Mauvaise,Légère,0,Moyen,Rarement,1,La plupart,0,0,Aucune
1438,1438,Moyenne,Sévère,1,Moyen,Parfois,1,Tous,0,0,Mémorisation
1439,1439,Très bonne,Modérée,1,Moyen,Parfois,0,Tous,0,0,Aucune
1440,1440,Très bonne,Légère,0,Élevé,Régulièrement,0,La plupart,1,0,Compréhension des cours
1441,1441,Très bonne,Légère,0,Moyen,Parfois,1,La plupart,0,0,Aucune
1442,1442,Bonne,Aucune,0,Élevé,Intensivement,0,Tous,0,0,Mémorisation
1443,1443,Bonne,Légère,0,Moyen,Régulièrement,1,La plupart,0,0,Compréhension des cours
1444,1444,Très bonne,Légère,0,Moyen,Régulièrement,0,Quelques-uns,0,0,Aucune
1445,1445,Très bonne,Modérée,0,Moyen,Parfois,0,Tous,0,0,Aucune
1446,1446,Mauvaise,Sévère,1,Élevé,Rarement,1,Tous,0,0,Aucune
1447,1447,Bonne,Modérée,0,Faible,Rarement,1,Tous,0,0,Mémorisation
1448,1448,Mauvaise,Légère,1,Élevé,Intensivement,0,Tous,1,0,Expression écrite
1449,1449,Bonne,Légère,0,Élevé,Régulièrement,0,Tous,1,0,Aucune
1450,1450,Très mauvaise,Modérée,0,Moyen,Jamais,1,La plupart,0,0,Compréhension des cours
1451,1451,Moyenne,Légère,1,Moyen,Régulièrement,0,Tous,0,0,Compréhension des cours
1452,1452,Mauvaise,Sévère,1,Moyen,Rarement,1,Tous,1,1,Compréhension des cours
1453,1453,Bonne,Modérée,1,Élevé,Régulièrement,0,Tous,0,0,Compréhension des cours
1454,1454,Très bonne,Légère,0,Moyen,Régulièrement,0,La plupart,0,0,Compréhension des cours
1455,1455,Très mauvaise,Modérée,1,Élevé,Parfois,1,Tous,0,0,Mémorisation
1456,1456,Mauvaise,Aucune,1,Faible,Rarement,0,Quelques-uns,0,0,Aucune
1457,1457,Très mauvaise,Aucune,0,Moyen,Régulièrement,0,Tous,0,0,Aucune
1458,1458,Moyenne,Légère,1,Élevé,Régulièrement,0,Tous,0,0,Aucune
1459,1459,Moyenne,Aucune,0,Faible,Régulièrement,0,Tous,0,0,Aucune
1460,1460,Moyenne,Sévère,0,Moyen,Parfois,1,Tous,0,0,Compréhension des cours
1461,1461,Bonne,Aucune,1,Moyen,Régulièrement,0,Tous,0,0,Organisation du travail
1462,1462,Très mauvaise,Légère,0,Élevé,Rarement,1,La plupart,0,0,Expression écrite
1463,1463,Moyenne,Aucune,0,Élevé,Intensivement,0,Tous,0,0,Gestion du stress
1464,1464,Moyenne,Aucune,0,Élevé,Parfois,0,Tous,0,0,Compréhension des cours
1465,1465,Moyenne,Sévère,1,Élevé,Rarement,0,Tous,0,0,Aucune
1466,1466,Moyenne,Légère,1,Faible,Parfois,1,La plupart,1,1,Aucune
1467,1467,Bonne,Aucune,1,Moyen,Intensivement,0,Quelques-uns,0,0,Expression écrite
1468,1468,Mauvaise,Modérée,0,Moyen,Rarement,1,Tous,0,0,Mémorisation
1469,1469,Bonne,Modérée,0,Élevé,Régulièrement,0,Tous,1,0,Mémorisation
1470,1470,Mauvaise,Légère,0,Moyen,Rarement,1,La plupart,1,0,Aucune
1471,1471,Bonne,Aucune,0,Moyen,Régulièrement,1,Quelques-uns,1,0,Compréhension des cours
1472,1472,Très bonne,Légère,0,Moyen,Rarement,1,Tous,0,0,Aucune
1473,1473,Moyenne,Légère,0,Moyen,Régulièrement,0,La plupart,0,0,Organisation du travail
1474,1474,Bonne,Modérée,0,Moyen,Régulièrement,1,Tous,0,0,Mémorisation
1475,1475,Moyenne,Aucune,0,Faible,Parfois,1,La plupart,0,0,Aucune
1476,1476,Mauvaise,Légère,0,Élevé,Parfois,1,Aucun,0,0,Aucune
1477,1477,Bonne,Sévère,1,Élevé,Rarement,1,Tous,0,0,Mémorisation
1478,1478,Très bonne,Aucune,0,Élevé,Intensivement,0,Tous,0,0,Aucune
1479,1479,Bonne,Légère,0,Élevé,Parfois,0,Tous,0,0,Aucune
1480,1480,Mauvaise,Aucune,0,Élevé,Intensivement,0,Tous,0,0,Aucune
1481,1481,Moyenne,Aucune,0,Élevé,Intensivement,1,La plupart,0,0,Compréhension des cours
1482,1482,Mauvaise,Légère,0,Élevé,Parfois,1,Tous,0,0,Mémorisation
1483,1483,Très bonne,Sévère,0,Moyen,Rarement,0,La plupart,0,0,Compréhension des cours
1484,1484,Moyenne,Modérée,1,Moyen,Rarement,0,Quelques-uns,0,0,Compréhension des cours
1485,1485,Très bonne,Sévère,1,Faible,Parfois,0,Tous,0,0,Gestion du stress
1486,1486,Très mauvaise,Aucune,0,Moyen,Régulièrement,1,Tous,0,0,Compréhension des cours
1487,1487,Moyenne,Sévère,0,Élevé,Parfois,1,Tous,0,0,Compréhension des cours
1488,1488,Moyenne,Légère,1,Élevé,Parfois,1,Quelques-uns,1,1,Aucune
1489,1489,Moyenne,Légère,0,Moyen,Régulièrement,1,Quelques-uns,0,0,Aucune
1490,1490,Bonne,Aucune,0,Élevé,Intensivement,0,La plupart,0,0,Aucune
1491,1491,Très mauvaise,Aucune,0,Moyen,Régulièrement,1,Tous,0,0,Organisation du travail
1492,1492,Moyenne,Modérée,0,Moyen,Intensivement,0,La plupart,0,0,Expression écrite
1493,1493,Très bonne,Sévère,1,Moyen,Rarement,0,Tous,0,0,Aucune
1494,1494,Moyenne,Aucune,1,Moyen,Rarement,0,Tous,0,0,Aucune
1495,1495,Bonne,Modérée,1,Faible,Rarement,1,Tous,0,0,Aucune
1496,1496,Moyenne,Aucune,0,Élevé,Rarement,0,Tous,0,0,Expression écrite
1497,1497,Moyenne,Modérée,1,Faible,Parfois,0,La plupart,0,0,Expression écrite
1498,1498,Bonne,Modérée,0,Élevé,Intensivement,0,Tous,0,0,Aucune
1499,1499,Bonne,Aucune,1,Élevé,Régulièrement,1,Tous,0,0,Expression écrite
1500,1500,Mauvaise,Légère,0,Élevé,Rarement,1,Quelques-uns,0,0,Mémorisation
1501,1501,Moyenne,Modérée,0,Élevé,Rarement,0,Tous,0,0,Aucune
1502,1502,Bonne,Légère,0,Élevé,Intensivement,0,Tous,0,0,Expression écrite
1503,1503,Bonne,Légère,0,Moyen,Régulièrement,0,Tous,0,0,Mémorisation
1504,1504,Bonne,Aucune,0,Élevé,Rarement,1,Tous,1,0,Organisation du travail
1505,1505,Très bonne,Modérée,1,Élevé,Rarement,1,Tous,0,0,Expression écrite
1506,1506,Très mauvaise,Sévère,0,Moyen,Jamais,1,Tous,0,0,Organisation du travail
1507,1507,Moyenne,Modérée,0,Moyen,Parfois,1,Tous,0,0,Aucune
1508,1508,Mauvaise,Aucune,0,Faible,Intensivement,0,Tous,0,0,Gestion du stress
1509,1509,Bonne,Modérée,0,Faible,Parfois,0,Tous,1,1,Organisation du travail
1510,1510,Très bonne,Sévère,0,Faible,Rarement,0,Tous,0,0,Expression écrite
1511,1511,Bonne,Légère,0,Élevé,Intensivement,0,La plupart,0,0,Expression écrite
1512,1512,Bonne,Sévère,1,Moyen,Jamais,1,Tous,1,0,Organisation du travail
1513,1513,Bonne,Aucune,0,Faible,Parfois,0,Tous,0,0,Aucune
1514,1514,Bonne,Modérée,0,Moyen,Rarement,1,Aucun,0,0,Expression écrite
1515,1515,Moyenne,Aucune,0,Élevé,Intensivement,0,La plupart,0,0,Mémorisation
1516,1516,Bonne,Légère,1,Élevé,Parfois,1,La plupart,1,1,Aucune
1517,1517,Moyenne,Modérée,1,Élevé,Rarement,1,La plupart,1,0,Organisation du travail
1518,1518,Bonne,Sévère,1,Faible,Parfois,1,Tous,0,0,Mémorisation
1519,1519,Très mauvaise,Légère,0,Faible,Régulièrement,0,La plupart,0,0,Organisation du travail
1520,1520,Moyenne,Aucune,0,Moyen,Régulièrement,1,Tous,0,0,Expression écrite
1521,1521,Très mauvaise,Aucune,0,Faible,Rarement,1,Tous,0,0,Aucune
1522,1522,Moyenne,Légère,0,Moyen,Régulièrement,0,Tous,1,0,Expression écrite
1523,1523,Mauvaise,Aucune,1,Faible,Intensivement,0,Tous,0,0,Mémorisation
1524,1524,Très bonne,Aucune,1,Moyen,Parfois,1,Tous,1,1,Expression écrite
